datetime,amedas,ek,humid,solar,wind,azimuth,altitude
2015-05-16 07:00:00,20.030,19.500,92.600,56.400,0.000,1.491,0.476
2015-05-16 08:00:00,19.820,19.500,93.300,53.400,0.000,1.644,0.688
2015-05-16 09:00:00,20.350,20.200,91.900,90.100,0.000,1.834,0.898
2015-05-16 10:00:00,20.550,21.200,89.800,211.500,0.000,2.116,1.094
2015-05-16 11:00:00,21.930,24.100,73.700,345.900,0.000,2.632,1.244
2015-05-16 12:00:00,21.690,21.400,79.000,111.800,0.000,3.447,1.267
2015-05-16 13:00:00,22.020,22.000,76.300,95.200,0.000,4.059,1.142
2015-05-16 14:00:00,22.650,24.300,70.700,309.200,0.000,4.387,0.954
2015-05-16 15:00:00,23.870,26.000,61.300,335.400,0.000,4.594,0.747
2015-05-16 16:00:00,24.330,24.400,63.500,115.800,0.000,4.754,0.535
2015-05-16 17:00:00,24.100,23.400,69.300,49.900,0.000,4.896,0.324
2015-05-16 18:00:00,23.190,22.400,73.400,8.100,0.000,5.038,0.120
2015-05-16 19:00:00,21.990,21.200,78.800,0.000,0.000,5.190,-0.052
2015-05-16 20:00:00,21.510,20.700,77.700,0.000,0.000,5.363,-0.257
2015-05-16 21:00:00,21.440,20.700,76.900,0.000,0.000,5.567,-0.412
2015-05-16 22:00:00,21.340,20.600,77.600,0.000,0.000,5.810,-0.531
2015-05-16 23:00:00,21.460,20.600,77.400,0.000,0.000,6.092,-0.601
2015-05-17 00:00:00,20.980,20.400,77.600,0.000,0.000,0.110,-0.609
2015-05-17 01:00:00,20.230,19.300,83.500,0.000,0.000,0.399,-0.555
2015-05-17 02:00:00,20.390,19.600,82.800,0.000,0.000,0.654,-0.448
2015-05-17 03:00:00,19.800,19.200,86.600,0.000,0.000,0.868,-0.301
2015-05-17 04:00:00,19.540,18.800,89.700,0.000,0.000,1.048,-0.127
2015-05-17 05:00:00,19.210,18.300,90.300,18.600,0.000,1.204,0.068
2015-05-17 06:00:00,20.220,20.800,82.400,148.500,0.000,1.347,0.269
2015-05-17 07:00:00,21.260,22.600,66.900,297.600,0.000,1.487,0.478
2015-05-17 08:00:00,22.760,24.300,55.700,611.300,0.000,1.640,0.690
2015-05-17 09:00:00,24.660,25.100,39.700,675.800,0.000,1.828,0.900
2015-05-17 10:00:00,25.600,26.900,32.600,781.500,0.000,2.110,1.096
2015-05-17 11:00:00,27.440,29.300,27.000,939.100,0.000,2.626,1.247
2015-05-17 12:00:00,28.440,29.400,21.100,928.600,0.000,3.450,1.271
2015-05-17 13:00:00,28.640,29.900,22.200,921.000,0.000,4.065,1.145
2015-05-17 14:00:00,29.880,31.600,20.600,789.100,0.000,4.392,0.956
2015-05-17 15:00:00,29.190,32.200,22.200,615.800,0.000,4.598,0.749
2015-05-17 16:00:00,27.120,27.200,44.000,330.800,0.000,4.758,0.537
2015-05-17 17:00:00,25.280,25.900,49.400,293.100,0.000,4.900,0.326
2015-05-17 18:00:00,23.610,23.800,56.400,119.300,0.000,5.041,0.123
2015-05-17 19:00:00,22.460,21.100,67.900,0.000,0.000,5.193,-0.049
2015-05-17 20:00:00,21.610,20.700,71.700,0.000,0.000,5.365,-0.254
2015-05-17 21:00:00,21.010,20.200,72.800,0.000,0.000,5.569,-0.409
2015-05-17 22:00:00,20.520,19.700,79.300,0.000,0.000,5.812,-0.528
2015-05-17 23:00:00,20.190,19.300,82.000,0.000,0.000,6.093,-0.597
2015-05-18 00:00:00,19.730,18.000,84.500,0.000,0.000,0.109,-0.605
2015-05-18 01:00:00,18.700,15.700,91.600,0.000,0.000,0.397,-0.552
2015-05-18 02:00:00,18.640,15.900,91.800,0.000,0.000,0.651,-0.445
2015-05-18 03:00:00,16.810,14.900,95.300,0.000,0.000,0.865,-0.298
2015-05-18 04:00:00,16.160,14.800,95.700,0.000,0.000,1.045,-0.124
2015-05-18 05:00:00,16.140,15.400,89.900,42.300,0.000,1.201,0.070
2015-05-18 06:00:00,18.180,18.700,70.900,121.400,0.000,1.343,0.271
2015-05-18 07:00:00,19.990,20.600,60.300,354.000,0.000,1.484,0.480
2015-05-18 08:00:00,22.160,22.900,57.400,395.800,0.000,1.635,0.692
2015-05-18 09:00:00,23.410,24.400,62.100,813.200,0.000,1.823,0.902
2015-05-18 10:00:00,25.480,25.600,58.200,712.000,0.000,2.103,1.099
2015-05-18 11:00:00,26.710,26.200,56.400,573.000,0.000,2.621,1.251
2015-05-18 12:00:00,26.180,26.700,53.800,357.000,0.000,3.453,1.275
2015-05-18 13:00:00,25.100,24.900,57.100,195.400,0.000,4.072,1.148
2015-05-18 14:00:00,25.110,26.000,50.700,643.000,0.000,4.398,0.958
2015-05-18 15:00:00,25.490,25.300,50.200,356.000,0.000,4.603,0.751
2015-05-18 16:00:00,25.110,25.200,55.100,370.600,0.000,4.761,0.539
2015-05-18 17:00:00,24.360,23.800,59.600,173.700,0.000,4.903,0.329
2015-05-18 18:00:00,23.600,22.700,65.600,21.700,0.000,5.044,0.125
2015-05-18 19:00:00,22.980,22.100,72.800,0.000,0.000,5.196,-0.046
2015-05-18 20:00:00,22.510,21.600,77.300,0.000,0.000,5.368,-0.251
2015-05-18 21:00:00,21.540,20.100,90.000,0.000,0.000,5.571,-0.405
2015-05-18 22:00:00,20.980,20.200,91.200,0.000,0.000,5.814,-0.524
2015-05-18 23:00:00,19.620,18.200,92.300,0.000,0.000,6.093,-0.593
2015-05-19 00:00:00,19.460,18.900,85.700,0.000,0.000,0.109,-0.601
2015-05-19 01:00:00,18.540,17.300,90.800,0.000,0.000,0.396,-0.548
2015-05-19 02:00:00,17.990,17.300,93.300,0.000,0.000,0.649,-0.441
2015-05-19 03:00:00,17.830,17.000,94.300,0.000,0.000,0.862,-0.295
2015-05-19 04:00:00,17.730,16.900,95.700,0.000,0.000,1.042,-0.121
2015-05-19 05:00:00,17.840,17.100,96.300,7.000,0.000,1.197,0.072
2015-05-19 06:00:00,17.850,17.200,96.300,6.000,0.000,1.340,0.273
2015-05-19 07:00:00,18.050,17.500,94.500,24.200,0.000,1.480,0.482
2015-05-19 08:00:00,18.240,17.600,94.300,33.700,0.000,1.631,0.694
2015-05-19 09:00:00,18.300,18.300,91.200,135.000,0.000,1.818,0.904
2015-05-19 10:00:00,19.320,19.400,87.200,192.900,0.000,2.097,1.101
2015-05-19 11:00:00,21.130,21.800,80.400,280.000,0.000,2.615,1.254
2015-05-19 12:00:00,21.890,22.700,79.700,258.300,0.000,3.456,1.278
2015-05-19 13:00:00,21.640,21.900,80.100,165.700,0.000,4.078,1.150
2015-05-19 14:00:00,22.210,23.200,74.900,264.400,0.000,4.403,0.961
2015-05-19 15:00:00,22.640,22.800,77.900,139.000,0.000,4.607,0.753
2015-05-19 16:00:00,23.010,23.500,74.700,153.600,0.000,4.765,0.541
2015-05-19 17:00:00,23.090,22.900,75.000,123.900,0.000,4.907,0.331
2015-05-19 18:00:00,22.620,21.900,77.300,54.900,0.000,5.047,0.127
2015-05-19 19:00:00,22.090,21.200,82.000,0.000,0.000,5.198,-0.044
2015-05-19 20:00:00,22.080,21.200,84.000,0.000,0.000,5.371,-0.248
2015-05-19 21:00:00,21.870,21.200,86.100,0.000,0.000,5.574,-0.402
2015-05-19 22:00:00,21.480,20.700,88.800,0.000,0.000,5.815,-0.520
2015-05-19 23:00:00,21.400,20.700,89.800,0.000,0.000,6.094,-0.589
2015-05-20 00:00:00,20.890,20.200,92.300,0.000,0.000,0.108,-0.598
2015-05-20 01:00:00,20.230,19.200,94.000,0.000,0.000,0.394,-0.544
2015-05-20 02:00:00,19.640,19.000,94.500,0.000,0.000,0.646,-0.438
2015-05-20 03:00:00,19.140,18.500,95.100,0.000,0.000,0.859,-0.293
2015-05-20 04:00:00,18.860,18.000,96.200,0.000,0.000,1.039,-0.119
2015-05-20 05:00:00,18.690,18.100,96.300,24.700,0.000,1.194,0.074
2015-05-20 06:00:00,19.150,19.200,92.000,73.000,0.000,1.337,0.275
2015-05-20 07:00:00,20.350,20.600,85.000,155.100,0.000,1.476,0.484
2015-05-20 08:00:00,21.860,24.000,71.000,582.600,0.000,1.627,0.696
2015-05-20 09:00:00,23.170,26.000,63.200,681.800,0.000,1.812,0.906
2015-05-20 10:00:00,25.310,27.400,56.700,1082.100,0.000,2.090,1.104
2015-05-20 11:00:00,25.400,28.200,51.700,497.000,0.000,2.609,1.257
2015-05-20 12:00:00,25.260,29.200,46.800,462.800,0.000,3.459,1.282
2015-05-20 13:00:00,27.410,28.900,46.200,948.200,0.000,4.084,1.153
2015-05-20 14:00:00,28.530,30.000,44.200,812.700,0.000,4.408,0.963
2015-05-20 15:00:00,28.440,31.900,38.700,684.300,0.000,4.611,0.755
2015-05-20 16:00:00,28.190,30.600,44.100,464.800,0.000,4.769,0.543
2015-05-20 17:00:00,27.480,28.300,47.300,190.800,0.000,4.910,0.333
2015-05-20 18:00:00,25.910,25.500,61.000,81.600,0.000,5.050,0.129
2015-05-20 19:00:00,24.570,23.300,69.600,0.000,0.000,5.201,-0.042
2015-05-20 20:00:00,23.880,23.000,72.400,0.000,0.000,5.373,-0.245
2015-05-20 21:00:00,23.370,22.500,74.700,0.000,0.000,5.576,-0.399
2015-05-20 22:00:00,22.760,22.000,74.300,0.000,0.000,5.817,-0.517
2015-05-20 23:00:00,21.960,21.100,61.200,0.000,0.000,6.094,-0.585
2015-05-21 00:00:00,21.500,20.500,57.800,0.000,0.000,0.107,-0.594
2015-05-21 01:00:00,19.480,18.900,60.300,0.000,0.000,0.392,-0.541
2015-05-21 02:00:00,18.310,17.600,68.000,0.000,0.000,0.644,-0.435
2015-05-21 03:00:00,15.850,13.800,87.300,0.000,0.000,0.857,-0.290
2015-05-21 04:00:00,14.350,12.800,93.700,0.000,0.000,1.036,-0.116
2015-05-21 05:00:00,13.990,12.900,95.700,0.000,0.000,1.191,0.076
2015-05-21 06:00:00,15.040,13.900,93.900,48.300,0.000,1.333,0.277
2015-05-21 07:00:00,17.180,16.800,76.600,412.900,0.000,1.472,0.485
2015-05-21 08:00:00,18.930,18.700,57.200,580.600,0.000,1.622,0.698
2015-05-21 09:00:00,20.000,20.800,47.900,737.200,0.000,1.807,0.908
2015-05-21 10:00:00,21.400,22.200,43.700,850.000,0.000,2.084,1.106
2015-05-21 11:00:00,23.130,23.600,39.500,914.000,0.000,2.603,1.261
2015-05-21 12:00:00,24.620,25.200,35.300,927.500,0.000,3.461,1.286
2015-05-21 13:00:00,24.190,25.600,33.100,895.300,0.000,4.090,1.156
2015-05-21 14:00:00,25.120,26.900,31.600,803.700,0.000,4.413,0.965
2015-05-21 15:00:00,25.830,29.000,27.400,691.400,0.000,4.616,0.757
2015-05-21 16:00:00,25.370,27.200,27.800,194.400,0.000,4.772,0.545
2015-05-21 17:00:00,23.760,23.600,42.700,217.000,0.000,4.913,0.335
2015-05-21 18:00:00,22.080,22.600,45.300,105.200,0.000,5.053,0.132
2015-05-21 19:00:00,21.120,19.700,56.600,0.000,0.000,5.204,-0.040
2015-05-21 20:00:00,19.090,18.800,64.800,0.000,0.000,5.375,-0.242
2015-05-21 21:00:00,18.900,16.100,71.700,0.000,0.000,5.578,-0.396
2015-05-21 22:00:00,18.290,17.800,70.900,0.000,0.000,5.818,-0.513
2015-05-21 23:00:00,16.270,13.600,85.000,0.000,0.000,6.095,-0.582
2015-05-22 00:00:00,14.950,13.600,90.300,0.000,0.000,0.106,-0.590
2015-05-22 01:00:00,15.310,13.500,92.100,0.000,0.000,0.391,-0.538
2015-05-22 02:00:00,13.680,11.900,93.200,0.000,0.000,0.642,-0.432
2015-05-22 03:00:00,13.310,12.100,92.700,0.000,0.000,0.854,-0.288
2015-05-22 04:00:00,12.940,11.900,94.000,0.000,0.000,1.033,-0.114
2015-05-22 05:00:00,13.470,12.700,92.500,41.800,0.000,1.188,0.078
2015-05-22 06:00:00,16.930,16.900,87.500,185.300,0.000,1.330,0.278
2015-05-22 07:00:00,18.640,19.000,73.300,335.400,0.000,1.469,0.487
2015-05-22 08:00:00,21.120,21.500,68.200,386.200,0.000,1.618,0.699
2015-05-22 09:00:00,22.110,21.900,63.700,473.800,0.000,1.802,0.909
2015-05-22 10:00:00,23.680,23.500,57.700,782.000,0.000,2.077,1.108
2015-05-22 11:00:00,24.660,25.400,51.000,950.200,0.000,2.597,1.264
2015-05-22 12:00:00,25.010,25.100,47.100,539.300,0.000,3.464,1.289
2015-05-22 13:00:00,25.540,26.300,47.000,922.500,0.000,4.095,1.159
2015-05-22 14:00:00,25.930,26.400,47.300,834.400,0.000,4.418,0.967
2015-05-22 15:00:00,25.250,25.900,46.100,400.300,0.000,4.620,0.759
2015-05-22 16:00:00,25.030,25.300,44.300,240.700,0.000,4.776,0.547
2015-05-22 17:00:00,25.040,25.300,46.600,300.600,0.000,4.916,0.337
2015-05-22 18:00:00,23.780,24.100,47.200,110.800,0.000,5.056,0.134
2015-05-22 19:00:00,23.090,21.700,51.200,0.000,0.000,5.206,-0.038
2015-05-22 20:00:00,21.930,20.500,54.500,0.000,0.000,5.378,-0.240
2015-05-22 21:00:00,21.300,20.300,55.900,0.000,0.000,5.579,-0.393
2015-05-22 22:00:00,20.380,19.700,58.200,0.000,0.000,5.819,-0.510
2015-05-22 23:00:00,19.730,18.100,63.300,0.000,0.000,6.095,-0.578
2015-05-23 00:00:00,18.520,17.200,71.200,0.000,0.000,0.106,-0.587
2015-05-23 01:00:00,17.070,13.900,81.100,0.000,0.000,0.389,-0.535
2015-05-23 02:00:00,17.010,15.400,82.600,0.000,0.000,0.640,-0.430
2015-05-23 03:00:00,16.820,15.300,84.200,0.000,0.000,0.851,-0.285
2015-05-23 04:00:00,16.610,14.500,86.900,0.000,0.000,1.030,-0.112
2015-05-23 05:00:00,15.710,13.400,90.000,15.600,0.000,1.185,0.080
2015-05-23 06:00:00,18.790,19.100,78.900,176.200,0.000,1.327,0.280
2015-05-23 07:00:00,20.940,21.600,61.300,378.700,0.000,1.465,0.489
2015-05-23 08:00:00,22.860,23.800,56.100,484.900,0.000,1.614,0.701
2015-05-23 09:00:00,24.040,25.100,48.300,558.400,0.000,1.797,0.911
2015-05-23 10:00:00,25.580,28.100,42.500,736.700,0.000,2.071,1.110
2015-05-23 11:00:00,27.380,29.900,37.700,790.600,0.000,2.591,1.267
2015-05-23 12:00:00,29.440,30.000,34.400,1110.300,0.000,3.466,1.292
2015-05-23 13:00:00,29.150,30.400,37.800,907.900,0.000,4.101,1.161
2015-05-23 14:00:00,27.940,28.700,43.400,619.400,0.000,4.423,0.970
2015-05-23 15:00:00,28.070,28.200,39.400,605.300,0.000,4.623,0.761
2015-05-23 16:00:00,26.230,26.200,44.700,367.600,0.000,4.779,0.549
2015-05-23 17:00:00,24.950,24.700,45.300,161.600,0.000,4.919,0.339
2015-05-23 18:00:00,24.350,23.500,52.900,38.300,0.000,5.058,0.136
2015-05-23 19:00:00,22.890,21.800,58.400,0.000,0.000,5.209,-0.036
2015-05-23 20:00:00,21.960,21.000,63.500,0.000,0.000,5.380,-0.237
2015-05-23 21:00:00,21.910,21.100,59.000,0.000,0.000,5.581,-0.390
2015-05-23 22:00:00,21.370,20.500,59.500,0.000,0.000,5.820,-0.507
2015-05-23 23:00:00,20.840,20.100,59.800,0.000,0.000,6.095,-0.575
2015-05-24 00:00:00,20.590,19.200,65.600,0.000,0.000,0.105,-0.584
2015-05-24 01:00:00,20.460,18.300,70.300,0.000,0.000,0.387,-0.532
2015-05-24 02:00:00,20.400,18.200,72.000,0.000,0.000,0.637,-0.427
2015-05-24 03:00:00,20.050,18.200,75.000,0.000,0.000,0.849,-0.283
2015-05-24 04:00:00,19.720,18.500,77.900,0.000,0.000,1.027,-0.109
2015-05-24 05:00:00,19.470,17.600,83.700,9.100,0.000,1.182,0.082
2015-05-24 06:00:00,19.640,18.900,81.000,69.500,0.000,1.324,0.281
2015-05-24 07:00:00,20.100,19.700,79.000,116.300,0.000,1.462,0.490
2015-05-24 08:00:00,20.530,20.100,76.700,130.400,0.000,1.610,0.702
2015-05-24 09:00:00,22.150,23.400,62.300,446.700,0.000,1.792,0.912
2015-05-24 10:00:00,23.680,26.000,56.000,804.200,0.000,2.065,1.112
2015-05-24 11:00:00,25.150,27.600,47.000,510.600,0.000,2.585,1.269
2015-05-24 12:00:00,25.740,26.900,50.000,668.200,0.000,3.468,1.296
2015-05-24 13:00:00,26.820,29.600,43.100,1035.800,0.000,4.106,1.164
2015-05-24 14:00:00,27.570,28.200,41.000,694.400,0.000,4.427,0.972
2015-05-24 15:00:00,26.970,26.700,39.200,297.600,0.000,4.627,0.763
2015-05-24 16:00:00,26.720,29.200,35.900,477.900,0.000,4.782,0.551
2015-05-24 17:00:00,26.230,28.800,36.100,289.500,0.000,4.921,0.341
2015-05-24 18:00:00,24.850,25.300,48.700,143.500,0.000,5.061,0.138
2015-05-24 19:00:00,23.170,21.900,61.700,0.000,0.000,5.211,-0.035
2015-05-24 20:00:00,22.300,21.100,66.100,0.000,0.000,5.382,-0.234
2015-05-24 21:00:00,21.070,20.600,68.700,0.000,0.000,5.583,-0.387
2015-05-24 22:00:00,19.570,17.400,81.300,0.000,0.000,5.822,-0.504
2015-05-24 23:00:00,18.490,16.500,88.500,0.000,0.000,6.096,-0.572
2015-05-25 00:00:00,17.360,15.900,91.100,0.000,0.000,0.104,-0.580
2015-05-25 01:00:00,16.630,15.400,92.900,0.000,0.000,0.386,-0.529
2015-05-25 02:00:00,16.110,14.900,93.400,0.000,0.000,0.635,-0.424
2015-05-25 03:00:00,15.820,14.600,94.600,0.000,0.000,0.846,-0.281
2015-05-25 04:00:00,15.960,14.500,94.700,0.000,0.000,1.025,-0.107
2015-05-25 05:00:00,16.480,15.600,91.700,31.200,0.000,1.180,0.083
2015-05-25 06:00:00,19.270,19.900,82.600,185.800,0.000,1.321,0.283
2015-05-25 07:00:00,20.940,22.300,72.100,359.000,0.000,1.458,0.491
2015-05-25 08:00:00,22.010,24.300,67.400,535.800,0.000,1.606,0.703
2015-05-25 09:00:00,24.090,26.600,56.800,724.100,0.000,1.787,0.914
2015-05-25 10:00:00,26.600,29.100,52.800,881.200,0.000,2.059,1.114
2015-05-25 11:00:00,26.230,28.200,47.100,433.600,0.000,2.579,1.272
2015-05-25 12:00:00,26.250,27.300,46.900,364.600,0.000,3.470,1.299
2015-05-25 13:00:00,25.950,26.600,50.100,379.700,0.000,4.111,1.166
2015-05-25 14:00:00,25.880,26.500,45.400,308.700,0.000,4.432,0.974
2015-05-25 15:00:00,25.910,29.100,44.600,498.500,0.000,4.631,0.765
2015-05-25 16:00:00,24.990,26.300,52.300,303.600,0.000,4.785,0.553
2015-05-25 17:00:00,24.150,23.300,58.600,78.100,0.000,4.924,0.343
2015-05-25 18:00:00,23.240,23.300,59.800,97.200,0.000,5.063,0.140
2015-05-25 19:00:00,22.240,20.800,70.500,0.000,0.000,5.213,-0.033
2015-05-25 20:00:00,21.420,19.900,73.900,0.000,0.000,5.384,-0.232
2015-05-25 21:00:00,20.510,19.100,77.600,0.000,0.000,5.584,-0.384
2015-05-25 22:00:00,19.370,18.300,79.700,0.000,0.000,5.823,-0.501
2015-05-25 23:00:00,18.400,17.600,81.800,0.000,0.000,6.096,-0.568
2015-05-26 00:00:00,18.150,17.500,81.100,0.000,0.000,0.103,-0.577
2015-05-26 01:00:00,16.920,15.100,88.300,0.000,0.000,0.384,-0.526
2015-05-26 02:00:00,15.610,14.600,92.300,0.000,0.000,0.633,-0.422
2015-05-26 03:00:00,15.630,14.200,93.800,0.000,0.000,0.844,-0.278
2015-05-26 04:00:00,14.640,13.900,95.200,0.000,0.000,1.022,-0.105
2015-05-26 05:00:00,15.910,14.500,95.600,41.800,0.000,1.177,0.085
2015-05-26 06:00:00,18.740,19.200,85.700,182.800,0.000,1.318,0.284
2015-05-26 07:00:00,20.210,21.800,75.000,362.100,0.000,1.455,0.493
2015-05-26 08:00:00,21.480,23.900,68.500,550.400,0.000,1.602,0.704
2015-05-26 09:00:00,23.510,24.600,63.000,680.800,0.000,1.783,0.915
2015-05-26 10:00:00,25.580,27.900,53.300,807.700,0.000,2.053,1.115
2015-05-26 11:00:00,27.250,28.300,45.700,882.200,0.000,2.573,1.275
2015-05-26 12:00:00,28.340,30.000,38.500,901.900,0.000,3.472,1.302
2015-05-26 13:00:00,29.840,31.700,36.300,855.500,0.000,4.116,1.169
2015-05-26 14:00:00,31.390,32.700,33.500,777.500,0.000,4.436,0.976
2015-05-26 15:00:00,31.410,34.300,26.900,639.000,0.000,4.634,0.767
2015-05-26 16:00:00,29.420,30.200,38.900,352.500,0.000,4.788,0.555
2015-05-26 17:00:00,28.650,28.800,41.400,255.800,0.000,4.927,0.345
2015-05-26 18:00:00,27.250,26.600,42.400,75.500,0.000,5.066,0.143
2015-05-26 19:00:00,26.120,24.400,50.000,0.000,0.000,5.215,-0.032
2015-05-26 20:00:00,24.570,22.900,58.700,0.000,0.000,5.386,-0.229
2015-05-26 21:00:00,23.600,22.400,62.900,0.000,0.000,5.586,-0.381
2015-05-26 22:00:00,22.670,19.700,71.700,0.000,0.000,5.823,-0.498
2015-05-26 23:00:00,20.320,17.800,84.100,0.000,0.000,6.096,-0.565
2015-05-27 00:00:00,19.380,16.700,89.400,0.000,0.000,0.103,-0.574
2015-05-27 01:00:00,18.570,16.700,92.100,0.000,0.000,0.383,-0.523
2015-05-27 02:00:00,17.710,15.900,93.700,0.000,0.000,0.631,-0.419
2015-05-27 03:00:00,17.160,15.600,94.700,0.000,0.000,0.842,-0.276
2015-05-27 04:00:00,15.900,14.500,94.400,0.000,0.000,1.020,-0.103
2015-05-27 05:00:00,16.420,14.700,91.600,41.800,0.000,1.174,0.086
2015-05-27 06:00:00,20.500,21.300,71.200,182.300,0.000,1.315,0.285
2015-05-27 07:00:00,22.070,23.200,57.600,362.100,0.000,1.452,0.494
2015-05-27 08:00:00,24.210,26.000,49.000,535.800,0.000,1.598,0.706
2015-05-27 09:00:00,26.310,27.600,40.500,692.900,0.000,1.778,0.916
2015-05-27 10:00:00,27.880,29.500,39.800,798.100,0.000,2.047,1.117
2015-05-27 11:00:00,29.820,31.200,38.600,857.100,0.000,2.567,1.277
2015-05-27 12:00:00,30.230,31.300,36.800,878.700,0.000,3.474,1.305
2015-05-27 13:00:00,31.320,32.200,37.300,834.400,0.000,4.121,1.171
2015-05-27 14:00:00,31.640,32.200,37.900,745.300,0.000,4.440,0.978
2015-05-27 15:00:00,31.210,33.000,33.900,608.800,0.000,4.637,0.769
2015-05-27 16:00:00,30.420,31.600,38.600,426.500,0.000,4.791,0.557
2015-05-27 17:00:00,28.610,29.000,47.100,218.000,0.000,4.929,0.347
2015-05-27 18:00:00,27.260,26.300,57.800,63.400,0.000,5.068,0.145
2015-05-27 19:00:00,25.750,24.700,64.900,0.000,0.000,5.217,-0.030
2015-05-27 20:00:00,24.650,23.000,68.300,0.000,0.000,5.387,-0.227
2015-05-27 21:00:00,24.130,23.000,70.300,0.000,0.000,5.587,-0.379
2015-05-27 22:00:00,22.150,21.600,68.500,0.000,0.000,5.824,-0.495
2015-05-27 23:00:00,20.830,19.900,73.600,0.000,0.000,6.096,-0.562
2015-05-28 00:00:00,19.980,19.000,75.800,0.000,0.000,0.102,-0.571
2015-05-28 01:00:00,19.570,18.700,79.500,0.000,0.000,0.381,-0.520
2015-05-28 02:00:00,19.330,18.600,80.800,0.000,0.000,0.629,-0.417
2015-05-28 03:00:00,19.100,18.400,81.700,0.000,0.000,0.839,-0.274
2015-05-28 04:00:00,18.930,18.100,79.900,0.000,0.000,1.017,-0.101
2015-05-28 05:00:00,18.840,18.100,81.100,2.500,0.000,1.171,0.087
2015-05-28 06:00:00,19.670,19.400,77.000,74.500,0.000,1.312,0.287
2015-05-28 07:00:00,20.250,20.100,75.400,123.900,0.000,1.449,0.495
2015-05-28 08:00:00,20.880,22.100,69.300,233.600,0.000,1.595,0.707
2015-05-28 09:00:00,22.970,26.300,61.100,526.700,0.000,1.774,0.918
2015-05-28 10:00:00,23.590,25.400,57.500,368.600,0.000,2.041,1.118
2015-05-28 11:00:00,26.120,27.100,55.700,844.000,0.000,2.560,1.279
2015-05-28 12:00:00,26.250,28.100,52.100,634.000,0.000,3.475,1.308
2015-05-28 13:00:00,27.570,28.600,52.300,915.000,0.000,4.126,1.174
2015-05-28 14:00:00,28.140,29.600,50.600,753.300,0.000,4.444,0.980
2015-05-28 15:00:00,28.050,28.400,49.100,382.200,0.000,4.641,0.771
2015-05-28 16:00:00,27.690,28.300,43.100,441.100,0.000,4.793,0.559
2015-05-28 17:00:00,26.460,25.700,57.400,183.300,0.000,4.931,0.349
2015-05-28 18:00:00,24.830,23.700,61.300,49.900,0.000,5.070,0.147
2015-05-28 19:00:00,23.620,22.400,71.200,0.000,0.000,5.219,-0.028
2015-05-28 20:00:00,22.770,21.800,73.000,0.000,0.000,5.389,-0.224
2015-05-28 21:00:00,22.160,21.100,79.200,0.000,0.000,5.589,-0.376
2015-05-28 22:00:00,21.660,20.700,81.600,0.000,0.000,5.825,-0.492
2015-05-28 23:00:00,21.560,20.500,83.000,0.000,0.000,6.096,-0.559
2015-05-29 00:00:00,21.520,20.500,83.400,0.000,0.000,0.101,-0.569
2015-05-29 01:00:00,21.340,19.300,87.000,0.000,0.000,0.379,-0.518
2015-05-29 02:00:00,20.050,18.800,90.700,0.000,0.000,0.627,-0.415
2015-05-29 03:00:00,19.560,18.100,92.800,0.000,0.000,0.837,-0.273
2015-05-29 04:00:00,20.760,20.000,86.300,0.000,0.000,1.015,-0.099
2015-05-29 05:00:00,20.720,19.700,83.900,18.100,0.000,1.169,0.089
2015-05-29 06:00:00,20.880,20.300,84.600,52.400,0.000,1.309,0.288
2015-05-29 07:00:00,21.290,21.200,83.500,111.800,0.000,1.446,0.496
2015-05-29 08:00:00,22.040,22.100,78.800,159.100,0.000,1.591,0.708
2015-05-29 09:00:00,22.420,23.100,73.700,202.400,0.000,1.769,0.919
2015-05-29 10:00:00,22.920,23.400,70.200,238.700,0.000,2.035,1.120
2015-05-29 11:00:00,23.520,23.600,66.900,304.700,0.000,2.554,1.282
2015-05-29 12:00:00,23.400,23.500,65.900,196.900,0.000,3.477,1.311
2015-05-29 13:00:00,23.370,23.400,64.600,177.800,0.000,4.130,1.176
2015-05-29 14:00:00,22.030,21.300,80.000,187.300,0.000,4.447,0.982
2015-05-29 15:00:00,22.080,22.400,78.900,80.600,0.000,4.644,0.773
2015-05-29 16:00:00,21.240,20.200,86.400,36.300,0.000,4.796,0.561
2015-05-29 17:00:00,20.480,19.400,91.800,12.100,0.000,4.934,0.351
2015-05-29 18:00:00,19.840,18.900,95.200,6.000,0.000,5.072,0.149
2015-05-29 19:00:00,20.050,19.100,95.100,0.000,0.000,5.221,-0.027
2015-05-29 20:00:00,19.920,18.900,95.100,0.000,0.000,5.390,-0.222
2015-05-29 21:00:00,19.920,18.700,96.100,0.000,0.000,5.590,-0.373
2015-05-29 22:00:00,20.470,19.500,92.800,0.000,0.000,5.826,-0.489
2015-05-29 23:00:00,19.750,18.800,95.900,0.000,0.000,6.096,-0.557
2015-05-30 00:00:00,19.610,18.700,96.000,0.000,0.000,0.100,-0.566
2015-05-30 01:00:00,19.530,18.500,96.400,0.000,0.000,0.378,-0.515
2015-05-30 02:00:00,19.480,18.500,95.200,0.000,0.000,0.625,-0.413
2015-05-30 03:00:00,19.580,18.200,93.500,0.000,0.000,0.835,-0.271
2015-05-30 04:00:00,19.440,18.700,90.900,0.000,0.000,1.012,-0.097
2015-05-30 05:00:00,19.480,18.100,92.100,21.100,0.000,1.166,0.090
2015-05-30 06:00:00,21.420,21.800,82.400,68.500,0.000,1.306,0.289
2015-05-30 07:00:00,23.300,24.200,71.300,213.000,0.000,1.443,0.497
